Animal_ID,Deployment_ID,Tags_SatTag_Manufacturer,Tags_SatTag_Model,Tags_SatTag_ID,Tags_PTT,Data_Track_QCFlag,Tags_SatTag_Comments,Tags_TDR1_Manufacturer,Tags_TDR1_Model,Tags_TDR1_ID,Tags_TDR1_Loc,Data_TDR1_QCFlag,Tags_TDR1_Comments,Tags_TDR2_Manufacturer,Tags_TDR2_Model,Tags_TDR2_ID,Tags_TDR2_Loc,Data_TDR2_QCFlag,Tags_TDR2_Comments,Tags_TDR3_Manufacturer,Tags_TDR3_Model,Tags_TDR3_ID,Tags_TDR3_Loc,Data_TDR3_QCFlag,Tags_TDR3_Comments,Data_TDR1_DepthResolution_m,Data_TDR1_SamplingFrequency_Hz,Data_TDR2_DepthResolution_m,Data_TDR2_SamplingFrequency_Hz,Data_TDR3_DepthResolution_m,Data_TDR3_SamplingFrequency_Hz,Deployment_Departure_Datetime,Deployment_Arrival_Datetime,Deployment_Departure_Lat,Deployment_Departure_Lon,Deployment_Arrival_Lat,Deployment_Arrival_Lon,Deployment_Departure_Loc,Deployment_Arrival_Loc,Deployment_Trip,Animal_BirthYear,Animal_AgeClass,Animal_Sex,Deployment_Manipulation,Deployment_ManipulationType,Animal_HadPup,Deployment_Year
X721,2014039,SMRU,CTD,12941,133776,3,NA,SMRU,CTD,12941,Head,3,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,0.1,4,NaN,NaN,NaN,NaN,6/20/2014 9:25,1/27/2015 0:00,37.116396,-122.330756,37.116396,-122.330756,ANNU,ANNU,PM,2009,Adult,F,N,NA,Y,2014
VX518,2014040,SMRU,CTDF,12946,133782,3,NA,SMRU,CTDF,12946,Head,3,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,0.1,4,NaN,NaN,NaN,NaN,6/18/2014 23:20,1/27/2015 0:00,37.116396,-122.330756,37.116396,-122.330756,ANNU,ANNU,PM,2009,Adult,F,N,NA,Y,2014
NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NaT,NaT,37.116396,-122.330756,NaN,NaN,ANNU,NA,NA,NaN,Adult,F,N,NA,N/A,NaN
9720,2014042,Wildlife Computers,SPOT5,10S0785,101168,5,No Data,Wildlife Computers,Mk9,490359,Back,5,No Data,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaT,NaT,37.116396,-122.330756,NaN,NaN,ANNU,NA,NA,NaN,Adult,F,N,NA,N/A,NaN
U549,2015001,Wildlife Computers,SPOT5,10S0782,101165,2,NA,Wildlife Computers,Mk9,490159,Back,1,NA,Little Leonardo,Kami,NA,Jaw,1,NA,NA,NA,NA,NA,5,NA,0.5,4,1.2,5,NaN,NaN,2/10/2015 1:00,4/13/2015 22:45,37.116396,-122.330756,37.116396,-122.330756,ANNU,ANNU,PB,2008,Adult,F,N,NA,N/A,2015
4441,2015002,Wildlife Computers,Mk10,12A1591,12060,1,NA,Wildlife Computers,Mk10,12A1591,Head,4,NA,Little Leonardo,Kami,NA,Jaw,1,NA,NA,NA,NA,NA,5,NA,NaN,NaN,NaN,NaN,NaN,NaN,2/12/2015 18:45,4/15/2015 9:45,37.116396,-122.330756,37.116396,-122.330756,ANNU,ANNU,PB,2010,Adult,F,N,NA,N/A,2015
X 71,2015003,Wildlife Computers,SPOT5,09S1056,34253,1,NA,Wildlife Computers,Mk9,990461,Back,1,NA,Little Leonardo,Kami,NA,Jaw,1,NA,NA,NA,NA,NA,5,NA,0.5,4,1.1,5,NaN,NaN,2/14/2015 19:00,5/9/2015 15:45,37.116396,-122.330756,37.116396,-122.330756,ANNU,ANNU,PB,2010,Adult,F,N,NA,N/A,2015
6651,2015004,Wildlife Computers,SPOT5,08S1031,93035,1,NA,Little Leonardo,Kami,NA,Jaw,1,NA,Wildlife Computers,Mk9,1290211,Back,5,NA,NA,NA,NA,NA,5,NA,1,5,NaN,NaN,NaN,NaN,2/16/2015 4:30,5/1/2015 23:35,37.116396,-122.330756,37.116396,-122.330756,ANNU,ANNU,PB,2011,Adult,F,N,NA,N/A,2015
5061,2015005,Wildlife Computers,SPOT5,13S1531,139051,3,female did two loops during her trip,Little Leonardo,Kami,NA,Jaw,1,NA,Wildlife Computers,Mk9,490853,Back,5,NA,NA,NA,NA,NA,5,NA,1.1,5,NaN,NaN,NaN,NaN,2/21/2015 10:50,6/15/2015 18:44,37.116396,-122.330756,37.116396,-122.330756,ANNU,ANNU,PB,2010,Adult,F,N,NA,N/A,2015
YN371,2015006,Wildlife Computers,SPOT5,09S1055,34252,2,NA,Little Leonardo,Kami,NA,Jaw,1,NA,Wildlife Computers,Mk9,990460,Back,3,NA,NA,NA,NA,NA,5,NA,1,5,0.5,4,NaN,NaN,2/16/2015 1:30,3/29/2015 5:45,37.116396,-122.330756,37.116396,-122.330756,ANNU,ANNU,PB,NaN,Adult,F,N,NA,N/A,2015
X 30,2015007,Wildlife Computers,MK-10,07A0351,34078,1,female did two loops during her trip,Wildlife Computers,Mk9,490357,Back,1,NA,Little Leonardo,KamiLight,NA,Jaw,5,NA,NA,NA,NA,NA,5,NA,0.5,4,NaN,NaN,NaN,NaN,2/21/2015 4:45,6/5/2015 0:15,37.116396,-122.330756,37.116396,-122.330756,ANNU,ANNU,PB,2010,Adult,F,N,NA,N/A,2015
9514,2015008,Wildlife Computers,SPOT5,09S1128,98231,2,NA,Wildlife Computers,Mk9,990460,Back,5,NA,Little Leonardo,Kami,NA,Jaw,5,NA,NA,NA,NA,NA,5,NA,NaN,NaN,NaN,NaN,NaN,NaN,2/20/2015 17:00,4/22/2015 19:00,37.116396,-122.330756,NaN,NaN,ANNU,NA,PB,NaN,Adult,F,N,NA,N/A,2015
6037,2015009,Wildlife Computers,SPOT5,12S1443,128118,2,NA,Wildlife Computers,Mk9,1090225,Back,1,NA,Little Leonardo,Kami,NA,Jaw,1,NA,NA,NA,NA,NA,5,NA,0.5,4,1.3,5,NaN,NaN,2/18/2015 18:45,5/10/2015 5:00,37.116396,-122.330756,37.116396,-122.330756,ANNU,ANNU,PB,NaN,Adult,F,N,NA,N/A,2015
4629,2015010,Wildlife Computers,SPOT5,09S1057,34259,3,NA,Wildlife Computers,Mk9,990434,Back,1,NA,Little Leonardo,Kami,NA,Jaw,1,NA,NA,NA,NA,NA,5,NA,0.5,4,1.3,5,NaN,NaN,2/21/2015 2:45,5/20/2015 4:15,37.116396,-122.330756,37.116396,-122.330756,ANNU,ANNU,PB,NaN,Adult,F,N,NA,N/A,2015
6411,2015011,Wildlife Computers,Mk10,07A0339,34071,4,NA,Wildlife Computers,Mk10,07A0339,Head,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NaN,NaN,NaN,NaN,NaN,NaN,2/18/2015 1:52,3/20/2015 6:28,37.116396,-122.330756,NaN,NaN,ANNU,NA,PB,2011,Adult,F,N,NA,N/A,2015
VX372,2015012,Wildlife Computers,Mk10,09A0140,93053,4,NA,Wildlife Computers,Mk10,09A0140,Head,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,0.5,4,NaN,NaN,NaN,NaN,2/20/2015 0:30,5/9/2015 6:45,37.116396,-122.330756,37.116396,-122.330756,ANNU,ANNU,PB,2006,Adult,F,N,NA,N/A,2015
9685,2015013,SMRU,CTD,13230,142321,1,NA,SMRU,CTD,13230,Head,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,0.1,4,NaN,NaN,NaN,NaN,2/21/2015 3:55,5/1/2015 4:30,37.116396,-122.330756,37.116396,-122.330756,ANNU,ANNU,PB,NaN,Adult,F,N,NA,N/A,2015
4047,2015014,SMRU,CTD,13231,142320,1,NA,SMRU,CTD,13231,Head,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,0.1,4,NaN,NaN,NaN,NaN,2/20/2015 3:55,4/29/2015 15:45,37.116396,-122.330756,37.116396,-122.330756,ANNU,ANNU,PB,2010,Adult,F,N,NA,N/A,2015
5421,2015015,SMRU,CTD,13232,142329,1,NA,SMRU,CTD,13232,Head,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,0.1,4,NaN,NaN,NaN,NaN,2/24/2015 19:50,4/18/2015 5:55,37.116396,-122.330756,37.116396,-122.330756,ANNU,ANNU,PB,NaN,Adult,F,N,NA,N/A,2015
4587,2015016,SMRU,CTD,13268,142317,1,NA,SMRU,CTD,13268,Head,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,0.1,4,NaN,NaN,NaN,NaN,2/23/2015 9:05,5/15/2015 19:30,37.116396,-122.330756,37.116396,-122.330756,ANNU,ANNU,PB,2009,Adult,F,N,NA,N/A,2015
6762,2015017,Wildlife Computers,SPOT5,12S0054,148498,1,NA,Little Leonardo,Kami,NA,Jaw,1,NA,Wildlife Computers,Mk9,1290212,Back,5,NA,NA,NA,NA,NA,5,NA,1.2,5,NaN,NaN,NaN,NaN,2/22/2015 3:30,5/6/2015 10:51,37.116396,-122.330756,37.116396,-122.330756,ANNU,ANNU,PB,2011,Adult,F,N,NA,N/A,2015
X410,2015018,Wildlife Computers,Mk10,12A1583,120079,1,NA,Wildlife Computers,Mk10,12A1583,Head,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,0.5,4,NaN,NaN,NaN,NaN,3/1/2015 21:30,5/19/2015 1:30,37.116396,-122.330756,37.116396,-122.330756,ANNU,ANNU,PB,2009,Adult,F,N,NA,N/A,2015
T293,2015019,SMRU,SMRU Guinet,13265,144392,2,NA,SMRU,Guinet,13265,Head,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,0.1,4,NaN,NaN,NaN,NaN,3/1/2015 5:50,5/25/2015 6:50,37.116396,-122.330756,37.116396,-122.330756,ANNU,ANNU,PB,2004,Adult,F,N,NA,N/A,2015
X817,2015020,Wildlife Computers,SPOT5,12S0450,120660,1,NA,SMRU,Guinet,13266,Head,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,0.1,4,NaN,NaN,NaN,NaN,2/28/2015 1:15,5/1/2015 13:50,37.116396,-122.330756,37.116396,-122.330756,ANNU,ANNU,PB,2009,Adult,F,N,NA,N/A,2015
X822,2015026,SMRU,CTD,13270,142319,1,NA,SMRU,CTD,13270,Head,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,0.1,4,NaN,NaN,NaN,NaN,5/30/2015 1:15,1/6/2016 20:40,37.116396,-122.330756,37.116396,-122.330756,ANNU,ANNU,PM,2009,Adult,F,N,NA,Y,2015
X 58,2015027,SMRU,CTD,13229,142322,2,NA,SMRU,CTD,13229,Head,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,0.1,4,NaN,NaN,NaN,NaN,6/4/2015 20:20,1/17/2016 6:30,37.116396,-122.330756,37.116396,-122.330756,ANNU,ANNU,PM,2010,Adult,F,N,NA,Y,2015
9701,2015028,SMRU,CTD,13272,142316,1,NA,SMRU,CTD,13272,Head,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NaN,NaN,NaN,NaN,NaN,NaN,5/24/2015 13:21,6/26/2015 7:36,37.116396,-122.330756,NaN,NaN,ANNU,NA,PM,NaN,Adult,F,N,NA,N/A,2015
X 1,2015029,SMRU,CTD,13189,142318,2,NA,SMRU,CTD,13189,Head,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,0.1,4,NaN,NaN,NaN,NaN,5/30/2015 2:20,1/9/2016 22:51,37.116396,-122.330756,37.116396,-122.330756,ANNU,ANNU,PM,2009,Adult,F,N,NA,Y,2015
5096,2015030,Wildlife Computers,SPOT5,15S0391,150570,1,NA,Wildlife Computers,Mk9,1590112,Back,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NaN,NaN,NaN,NaN,NaN,NaN,5/27/2015 10:16,1/11/2016 2:01,37.116396,-122.330756,NaN,NaN,ANNU,NA,PM,2011,Adult,F,N,NA,N/A,2015
5624,2015031,Wildlife Computers,SPOT5,15S0392,150571,1,NA,Wildlife Computers,Mk9,1590113,Back,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,1,8,NaN,NaN,NaN,NaN,6/8/2015 21:15,1/18/2016 6:30,37.116396,-122.330756,37.116396,-122.330756,ANNU,ANNU,PM,2011,NA,F,N,NA,Y,2015
5430,2015032,Wildlife Computers,SPOT5,15S0390,150569,1,NA,Wildlife Computers,Mk9,1590115,Back,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,1,8,NaN,NaN,NaN,NaN,5/31/2015 18:30,1/12/2016 19:45,37.116396,-122.330756,37.994242,-122.993187,ANNU,PTRE,PM,NaN,Adult,F,N,NA,Y,2015
5055,2015033,Wildlife Computers,SPOT5,15S0393,150572,1,NA,Wildlife Computers,Mk9,1590116,Back,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,1,8,NaN,NaN,NaN,NaN,5/31/2015 5:15,1/20/2016 5:45,37.116396,-122.330756,37.116396,-122.330756,ANNU,ANNU,PM,2010,Adult,F,N,NA,Y,2015
U849,2015034,Wildlife Computers,SPOT5,15S0395,150573,3,"long extrapolation, frequent large data gaps",Wildlife Computers,Mk9,1590117,Back,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,1,8,NaN,NaN,NaN,NaN,6/22/2015 18:45,1/28/2016 12:00,37.116396,-122.330756,37.116396,-122.330756,ANNU,ANNU,PM,2007,Adult,F,N,NA,Y,2015
X717,2015035,SMRU,CTDF,12945,133781,3,No data received,SMRU,CTDF,12945,Head,5,No data received,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NaN,NaN,NaN,NaN,NaN,NaN,6/7/2015 1:00,1/20/2016 0:00,37.116396,-122.330756,37.116396,-122.330756,ANNU,ANNU,PM,2009,Adult,F,N,NA,Y,2015
6356,2015036,Wildlife Computers,SPOT5,15S0383,150568,1,NA,Wildlife Computers,Mk9,1590111,Back,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,1,8,NaN,NaN,NaN,NaN,6/3/2015 5:30,1/19/2016 15:45,37.116396,-122.330756,37.116396,-122.330756,ANNU,ANNU,PM,2011,Adult,F,N,NA,Y,2015
X674,2015037,Wildlife Computers,SPOT5,09S1055,34252,2,NA,Wildlife Computers,Mk9,1290212,Back,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,1,8,NaN,NaN,NaN,NaN,6/12/2015 22:45,1/18/2016 17:45,37.116396,-122.330756,37.116396,-122.330756,ANNU,ANNU,PM,2009,Adult,F,N,NA,Y,2015
2193,2015038,Wildlife Computers,MK10,12A1591,120604,3,"very few points, prob throw out",Wildlife Computers,Mk10,12A1591,Head,3,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,0.5,4,NaN,NaN,NaN,NaN,6/3/2015 1:00,1/17/2016 0:00,37.116396,-122.330756,37.116396,-122.330756,ANNU,ANNU,PM,2003,Adult,F,N,NA,Y,2015
4179,2015039,Wildlife Computers,SPOT5,10S0782,101165,4,NA,Wildlife Computers,Mk9,1590114,Back,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,1,8,NaN,NaN,NaN,NaN,6/12/2015 5:15,1/21/2016 14:45,37.116396,-122.330756,37.116396,-122.330756,ANNU,ANNU,PM,2010,Adult,F,N,NA,Y,2015
3960,2015040,Wildlife Computers,SPOT5,12S0054,148198,3,NA,Wildlife Computers,Mk9,1090224,Back,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,0.5,8,NaN,NaN,NaN,NaN,6/11/2015 0:15,1/20/2016 2:00,37.116396,-122.330756,37.116396,-122.330756,ANNU,ANNU,PM,2008,Adult,F,N,NA,Y,2015
U 20,2015041,Wildlife Computers,SPOT5,08S1031,93035,2,NA,Wildlife Computers,Mk9,990434,Back,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,0.5,8,NaN,NaN,NaN,NaN,6/12/2015 0:00,1/19/2016 4:15,37.116396,-122.330756,37.116396,-122.330756,ANNU,ANNU,PM,2008,Adult,F,N,NA,Y,2015
9723,2015042,Wildlife Computers,Mk10,12A1583,120079,3,NA,Wildlife Computers,Mk10,12A1583,Head,3,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,0.5,8,NaN,NaN,NaN,NaN,6/15/2015 1:45,2/7/2016 0:00,37.116396,-122.330756,37.116396,-122.330756,ANNU,ANNU,PM,NaN,Adult,F,N,NA,N,2015
X 59,2015043,Wildlife Computers,SPOT5,15S0381,150567,1,NA,Wildlife Computers,Mk9,990460,Back,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NaN,NaN,NaN,NaN,NaN,NaN,6/7/2015 17:15,1/11/2016 15:03,37.116396,-122.330756,NaN,NaN,ANNU,NA,PM,2010,Adult,F,N,NA,N/A,2015
WP300,2015044,Wildlife Computers,SPOT5,09S1056,34253,5,No useable data,Wildlife Computers,Mk10,09A0805,Back,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaT,NaT,37.116396,-122.330756,NaN,NaN,ANNU,NA,PM,2010,Adult,F,N,NA,N/A,NaN
6012,2015045,Wildlife Computers,SPOT5,09S1057,34259,3,NA,Wildlife Computers,Mk10,08A0901,Back,3,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,0.5,8,NaN,NaN,NaN,NaN,6/7/2015 17:10,1/21/2016 0:00,37.116396,-122.330756,37.116396,-122.330756,ANNU,ANNU,PM,2011,Adult,F,N,NA,Y,2015
RG187,2015046,SMRU,CTD,13234,142325,2,NA,SMRU,CTD,13234,Head,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,0.1,4,NaN,NaN,NaN,NaN,6/2/2015 8:55,1/13/2016 21:40,33.264999,-119.48399,33.264999,-119.48399,SNIS,SNIS,PM,NaN,Adult,F,N,NA,N/A,2015
RG185,2015047,SMRU,CTD,13235,142326,2,NA,SMRU,CTD,13235,Head,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,0.1,4,NaN,NaN,NaN,NaN,6/3/2015 1:40,1/21/2016 6:55,33.264999,-119.48399,33.264999,-119.48399,SNIS,SNIS,PM,NaN,Adult,F,N,NA,N/A,2015
RG184,2015048,SMRU,CTD,12962,142331,2,NA,SMRU,CTD,12962,Head,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,0.1,4,NaN,NaN,NaN,NaN,6/9/2015 20:20,1/17/2016 22:30,33.264999,-119.48399,33.264999,-119.48399,SNIS,SNIS,PM,NaN,Adult,F,N,NA,N/A,2015
RG191,2015049,SMRU,CTD,13269,142330,2,NA,SMRU,CTD,13269,Head,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NaN,NaN,NaN,NaN,NaN,NaN,6/14/2015 19:55,11/12/2015 22:30,33.264999,-119.48399,33.264999,-119.48399,SNIS,SNIS,PM,NaN,Adult,F,N,NA,N/A,2015
RG180,2015050,SMRU,CTD,13267,142323,2,NA,SMRU,CTD,13267,Head,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,0.1,4,NaN,NaN,NaN,NaN,6/12/2015 3:15,1/16/2016 20:15,33.264999,-119.48399,33.264999,-119.48399,SNIS,SNIS,PM,NaN,Adult,F,N,NA,N/A,2015
RG178,2015051,SMRU,CTD,13264,142327,2,NA,SMRU,CTD,13264,Head,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,0.1,4,NaN,NaN,NaN,NaN,6/2/2015 19:45,1/11/2016 18:30,33.264999,-119.48399,33.264999,-119.48399,SNIS,SNIS,PM,NaN,Adult,F,N,NA,N/A,2015
RG182,2015052,SMRU,CTD,13271,142328,1,NA,SMRU,CTD,13271,Head,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,0.1,4,NaN,NaN,NaN,NaN,6/12/2015 9:00,1/24/2016 11:30,33.264999,-119.48399,33.264999,-119.48399,SNIS,SNIS,PM,NaN,Adult,F,N,NA,N/A,2015
RG176,2015053,SMRU,CTD,13233,142324,2,NA,SMRU,CTD,13233,Head,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NaN,NaN,NaN,NaN,NaN,NaN,6/4/2015 14:14,10/24/2015 12:45,33.264999,-119.48399,33.264999,-119.48399,SNIS,SNIS,PM,NaN,Adult,F,N,NA,N/A,2015
VX358,2016001,SMRU,CTD,12953,133778,2,NA,SMRU,CTD,12953,Head,1,NA,Little Leonardo,Kami,NA,Jaw,1,NA,NA,NA,NA,NA,5,NA,0.1,4,1.2,5,NaN,NaN,2/8/2016 2:52,4/22/2016 20:24,37.116396,-122.330756,37.116396,-122.330756,ANNU,ANNU,PB,NaN,Adult,F,N,NA,N/A,2016
T 19,2016002,SMRU,CTD,13230,142321,3,NA,Little Leonardo,Kami,NA,Jaw,1,NA,SMRU,CTD,13230,Head,3,NA,NA,NA,NA,NA,5,NA,1.4,5,0.1,4,NaN,NaN,2/8/2016 0:00,4/27/2016 3:36,37.116396,-122.330756,37.116396,-122.330756,ANNU,ANNU,PB,2005,Adult,F,N,NA,N/A,2016
X411,2016003,SMRU,CTD,13232,142329,1,NA,SMRU,CTD,13232,Head,5,NA,Little Leonardo,Kami,NA,Jaw,5,NA,NA,NA,NA,NA,5,NA,NaN,NaN,NaN,NaN,NaN,NaN,2/14/2016 12:00,NaT,37.116396,-122.330756,NaN,NaN,ANNU,NA,PB,NaN,Adult,F,N,NA,N/A,2016
3942,2016004,SMRU,CTD,12244,133777,1,NA,Wildlife Computers,Mk9,1090224,Back,1,NA,Little Leonardo,Kami,NA,Jaw,1,NA,SMRU,CTD,12244,Head,5,Dates 4 years off,0.5,4,1,5,NaN,NaN,2/11/2016 2:52,4/23/2016 15:07,37.116396,-122.330756,37.116396,-122.330756,ANNU,ANNU,PB,2009,Adult,F,N,NA,N/A,2016
9678,2016005,SMRU,CTD,13231,142320,2,NA,SMRU,CTD,13231,Head,1,NA,Little Leonardo,Kami,NA,Jaw,3,NA,NA,NA,NA,NA,5,NA,0.1,4,1.3,5,NaN,NaN,2/12/2016 4:19,4/30/2016 16:33,37.116396,-122.330756,37.116396,-122.330756,ANNU,ANNU,PB,NaN,Adult,F,N,NA,N/A,2016
5572,2016006,SMRU,CTD,13268,142317,1,NA,SMRU,CTD,13268,Head,1,NA,Little Leonardo,Kami,NA,Jaw,1,NA,NA,NA,NA,NA,5,NA,0.1,4,1.2,5,NaN,NaN,2/12/2016 8:38,4/30/2016 8:09,37.116396,-122.330756,37.116396,-122.330756,ANNU,ANNU,PB,2011,Adult,F,N,NA,N/A,2016
R415,2016007,SMRU,CTD,13367,158375,1,NA,SMRU,CTD,13367,Head,1,NA,Little Leonardo,Kami,NA,Jaw,1,NA,NA,NA,NA,NA,5,NA,0.1,4,1.3,5,NaN,NaN,2/18/2016 3:50,5/16/2016 8:52,37.116396,-122.330756,37.116396,-122.330756,ANNU,ANNU,PB,NaN,Adult,F,N,NA,N/A,2016
T341,2016008,SMRU,CTDF,12946,133782,1,NA,SMRU,CTDF,12946,Head,2,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,0.1,4,NaN,NaN,NaN,NaN,2/20/2016 3:07,3/30/2016 19:55,37.116396,-122.330756,37.116396,-122.330756,ANNU,ANNU,PB,2005,Adult,F,N,NA,N/A,2016
4448,2016009,SMRU,CTD,13366,158373,2,NA,SMRU,CTD,13366,Head,1,NA,Little Leonardo,KamiLight,NA,Jaw,5,NA,NA,NA,NA,NA,5,NA,0.1,4,NaN,NaN,NaN,NaN,2/22/2016 11:45,5/11/2016 17:16,37.116396,-122.330756,37.116396,-122.330756,ANNU,ANNU,PB,2010,Adult,F,N,NA,N/A,2016
T 28,2016010,Wildlife Computers,SPOT5,10S0781,101164,1,NA,Wildlife Computers,Mk9,990434,Back,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,0.5,4,NaN,NaN,NaN,NaN,2/22/2016 4:48,4/26/2016 16:19,37.116396,-122.330756,37.116396,-122.330756,ANNU,ANNU,PB,2005,Adult,F,N,NA,N/A,2016
5628,2016011,Wildlife Computers,SPOT5,10S0788,101170,1,NA,Wildlife Computers,Mk9,1590111,Back,1,NA,Little Leonardo,KamiLight,NA,Jaw,5,NA,NA,NA,NA,NA,5,NA,1,4,NaN,NaN,NaN,NaN,2/19/2016 19:55,5/12/2016 0:57,37.116396,-122.330756,37.116396,-122.330756,ANNU,ANNU,PB,2011,Adult,F,N,NA,N/A,2016
6762,2016012,Wildlife Computers,SPOT5,13S1530,139050,1,NA,Wildlife Computers,Mk9,1590117,Back,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,1,4,NaN,NaN,NaN,NaN,2/22/2016 2:38,5/14/2016 18:57,37.116396,-122.330756,37.116396,-122.330756,ANNU,ANNU,PB,2011,Adult,F,N,NA,N/A,2016
U781,2016013,Wildlife Computers,SPOT5,05S1059,62036,1,NA,Little Leonardo,Kami,NA,Back,3,NA,Wildlife Computers,Mk9,1590144,Jaw,5,NA,NA,NA,NA,NA,5,NA,1,5,NaN,NaN,NaN,NaN,2/20/2016 12:00,5/25/2016 15:06,37.116396,-122.330756,37.698,-123.008,ANNU,SEFI,PB,2007,Adult,F,N,NA,N/A,2016
X410,2016014,Wildlife Computers,Mk10,12A1581,120078,1,NA,Wildlife Computers,Mk10,12A1581,Head,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,0.5,4,NaN,NaN,NaN,NaN,3/3/2016 9:36,5/29/2016 8:52,37.116396,-122.330756,37.116396,-122.330756,ANNU,ANNU,PB,2009,Adult,F,N,NA,N/A,2016
4629,2016015,SMRU,CTD,14197,158374,1,NA,SMRU,CTD,14197,Head,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NaN,NaN,NaN,NaN,NaN,NaN,3/2/2016 12:00,NaT,37.116396,-122.330756,NaN,NaN,ANNU,NA,PB,NaN,Adult,F,N,NA,N/A,2016
5842,2016016,Wildlife Computers,SPOT5,13S1533,139053,1,NA,Wildlife Computers,Mk9,1590115,Back,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,1,4,NaN,NaN,NaN,NaN,3/2/2016 6:57,5/9/2016 17:31,37.116396,-122.330756,37.116396,-122.330756,ANNU,ANNU,PB,2012,Adult,F,N,NA,N/A,2016
T293,2016017,Wildlife Computers,Mk10,09A0140,93053,2,NA,Wildlife Computers,Mk10,09A0140,Head,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,0.5,4,NaN,NaN,NaN,NaN,3/3/2016 11:16,5/12/2016 16:19,37.116396,-122.330756,37.116396,-122.330756,ANNU,ANNU,PB,NaN,Adult,F,N,NA,N/A,2016
U689,2016018,SMRU,CTD,12227,158527,1,NA,SMRU,CTD,12227,Head,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NaN,NaN,NaN,NaN,NaN,NaN,3/1/2016 6:57,4/14/2016 20:24,37.116396,-122.330756,37.116396,-122.330756,ANNU,ANNU,PB,2007,Adult,F,N,NA,N/A,2016
